geneid,binom
SPU_005072,0
SPU_005073,0
SPU_005075,0
SPU_005076,0
SPU_005080,0
SPU_005081,1
SPU_005083,0
SPU_005086,1
SPU_005087,0
SPU_005088,0
SPU_005089,0
SPU_005093,0
SPU_005094,0
SPU_005096,0
SPU_005097,0
SPU_005098,0
SPU_005099,0
SPU_005101,0
SPU_005102,0
SPU_005104,0
SPU_005105,0
SPU_005107,0
SPU_005108,0
SPU_005109,0
SPU_005110,0
SPU_005111,0
SPU_005114,0
SPU_005115,1
SPU_005117,0
SPU_005119,0
SPU_005120,0
SPU_005122,0
SPU_005123,0
SPU_005125,0
SPU_005128,0
SPU_005130,0
SPU_005132,0
SPU_005133,0
SPU_005134,0
SPU_005135,0
SPU_005136,0
SPU_005141,0
SPU_005148,0
SPU_005149,0
SPU_005150,0
SPU_005151,0
SPU_005154,0
SPU_005157,0
SPU_005159,0
SPU_005160,0
SPU_005163,1
SPU_005165,0
SPU_005166,0
SPU_005167,0
SPU_005168,0
SPU_005169,0
SPU_005171,0
SPU_005172,0
SPU_005174,0
SPU_005177,0
SPU_005178,0
SPU_005179,0
SPU_005181,0
SPU_005182,0
SPU_005183,0
SPU_005184,0
SPU_005185,0
SPU_005190,0
SPU_005191,0
SPU_005192,0
SPU_005193,0
SPU_005195,0
SPU_005197,0
SPU_005198,0
SPU_005199,0
SPU_005200,0
SPU_005201,0
SPU_005203,0
SPU_005205,0
SPU_005206,0
SPU_005208,0
SPU_005211,0
SPU_005215,0
SPU_005216,0
SPU_005218,1
SPU_005219,0
SPU_005223,0
SPU_005225,0
SPU_005226,0
SPU_005227,0
SPU_005228,0
SPU_005229,0
SPU_005230,0
SPU_005231,0
SPU_005233,0
SPU_005234,0
SPU_005235,0
SPU_005237,0
SPU_005238,0
SPU_005239,1
SPU_005241,0
SPU_005242,0
SPU_005244,0
SPU_005246,0
SPU_005247,0
SPU_005248,0
SPU_005249,0
SPU_005252,0
SPU_005253,0
SPU_005254,0
SPU_005255,0
SPU_005256,0
SPU_005257,0
SPU_005258,0
SPU_005260,0
SPU_005261,0
SPU_005263,0
SPU_005264,0
SPU_005265,0
SPU_005266,0
SPU_005268,0
SPU_005269,1
SPU_005270,0
SPU_005271,0
SPU_005272,0
SPU_005276,0
SPU_005277,0
SPU_005279,0
SPU_005280,0
SPU_005281,0
SPU_005282,0
SPU_005283,0
SPU_005284,0
SPU_005285,0
SPU_005286,0
SPU_005287,0
SPU_005288,0
SPU_005290,0
SPU_005294,0
SPU_005295,1
SPU_005296,0
SPU_005297,0
SPU_005298,0
SPU_005300,0
SPU_005301,1
SPU_005302,0
SPU_005303,0
SPU_005305,0
SPU_005307,0
SPU_005308,0
SPU_005309,0
SPU_005310,0
SPU_005311,0
SPU_005312,0
SPU_005313,0
SPU_005315,0
SPU_005321,0
SPU_005322,0
SPU_005323,0
SPU_005325,0
SPU_005326,0
SPU_005327,0
SPU_005328,0
SPU_005329,0
SPU_005330,0
SPU_005331,0
SPU_005334,0
SPU_005335,0
SPU_005337,0
SPU_005338,0
SPU_005339,0
SPU_005342,0
SPU_005344,0
SPU_005345,0
SPU_005348,0
SPU_005355,0
SPU_005356,0
SPU_005357,0
SPU_005360,0
SPU_005361,0
SPU_005362,0
SPU_005364,0
SPU_005365,0
SPU_005370,0
SPU_005372,0
SPU_005373,0
SPU_005374,0
SPU_005376,0
SPU_005378,0
SPU_005379,0
SPU_005380,0
SPU_005381,0
SPU_005383,0
SPU_005386,0
SPU_005388,0
SPU_005389,0
SPU_005391,0
SPU_005392,0
SPU_005393,0
SPU_005395,0
SPU_005397,0
SPU_005399,0
SPU_005404,0
SPU_005405,0
SPU_005406,0
SPU_005407,0
SPU_005410,0
SPU_005411,0
SPU_005413,0
SPU_005415,0
SPU_005417,0
SPU_005418,0
SPU_005419,0
SPU_005420,0
SPU_005421,0
SPU_005423,0
SPU_005425,0
SPU_005426,0
SPU_005427,1
SPU_005428,0
SPU_005429,0
SPU_005430,0
SPU_005433,0
SPU_005434,0
SPU_005435,1
SPU_005436,0
SPU_005439,0
SPU_005440,0
SPU_005441,0
SPU_005443,0
SPU_005444,0
SPU_005445,0
SPU_005447,0
SPU_005448,0
SPU_005449,0
SPU_005454,0
SPU_005455,0
SPU_005457,0
SPU_005458,0
SPU_005461,0
SPU_005462,0
SPU_005464,0
SPU_005469,0
SPU_005470,0
SPU_005471,0
SPU_005473,0
SPU_005474,0
SPU_005476,0
SPU_005477,0
SPU_005479,0
SPU_005480,0
SPU_005483,0
SPU_005488,0
SPU_005489,0
SPU_005490,0
SPU_005492,0
SPU_005493,0
SPU_005494,0
SPU_005497,0
SPU_005498,0
SPU_005500,0
SPU_005501,0
SPU_005502,0
SPU_005504,0
SPU_005505,0
SPU_005506,0
SPU_005508,0
SPU_005509,0
SPU_005510,0
SPU_005511,0
SPU_005514,0
SPU_005515,0
SPU_005518,0
SPU_005519,0
SPU_005521,0
SPU_005522,0
SPU_005523,0
SPU_005525,0
SPU_005527,0
SPU_005529,0
SPU_005530,0
SPU_005534,0
SPU_005535,0
SPU_005536,0
SPU_005537,0
SPU_005538,0
SPU_005539,0
SPU_005540,0
SPU_005541,0
SPU_005542,0
SPU_005543,0
SPU_005544,0
SPU_005546,0
SPU_005548,0
SPU_005554,0
SPU_005555,0
SPU_005556,1
SPU_005559,0
SPU_005562,0
SPU_005563,0
SPU_005564,0
SPU_005567,0
SPU_005568,0
SPU_005569,0
SPU_005570,0
SPU_005571,0
SPU_005579,0
SPU_005580,0
SPU_005581,1
SPU_005582,0
SPU_005584,0
SPU_005585,0
SPU_005589,0
SPU_005590,0
SPU_005592,0
SPU_005595,0
SPU_005596,0
SPU_005597,0
SPU_005598,0
SPU_005599,0
SPU_005601,0
SPU_005602,0
SPU_005603,0
SPU_005604,0
SPU_005605,0
SPU_005606,0
SPU_005608,0
SPU_005610,0
SPU_005612,0
SPU_005613,0
SPU_005614,0
SPU_005616,0
SPU_005617,0
SPU_005618,0
SPU_005619,0
SPU_005623,0
SPU_005625,0
SPU_005626,0
SPU_005628,0
SPU_005629,0
SPU_005630,0
SPU_005631,0
SPU_005632,0
SPU_005633,0
SPU_005634,0
SPU_005635,0
SPU_005636,0
SPU_005640,0
SPU_005642,0
SPU_005644,0
SPU_005647,0
SPU_005648,0
SPU_005649,0
SPU_005650,0
SPU_005652,0
SPU_005655,0
SPU_005656,0
SPU_005659,0
SPU_005660,0
SPU_005663,0
SPU_005665,0
SPU_005666,0
SPU_005667,0
SPU_005668,0
SPU_005669,0
SPU_005670,0
SPU_005671,0
SPU_005672,0
SPU_005673,0
SPU_005675,0
SPU_005676,0
SPU_005678,0
SPU_005680,0
SPU_005681,0
SPU_005682,0
SPU_005683,0
SPU_005684,0
SPU_005685,0
SPU_005686,0
SPU_005687,0
SPU_005690,0
SPU_005691,0
SPU_005692,0
SPU_005693,0
SPU_005694,0
SPU_005695,0
SPU_005696,0
SPU_005698,0
SPU_005700,0
SPU_005701,0
SPU_005702,1
SPU_005705,0
SPU_005706,0
SPU_005707,0
SPU_005711,0
SPU_005712,0
SPU_005713,0
SPU_005714,0
SPU_005716,0
SPU_005717,0
SPU_005721,0
SPU_005722,0
SPU_005723,0
SPU_005724,0
SPU_005725,0
SPU_005727,0
SPU_005729,0
SPU_005730,0
SPU_005732,0
SPU_005736,0
SPU_005737,0
SPU_005739,0
SPU_005740,0
SPU_005741,0
SPU_005743,0
SPU_005744,0
SPU_005747,0
SPU_005749,0
SPU_005754,0
SPU_005755,0
SPU_005756,0
SPU_005757,0
SPU_005758,1
SPU_005763,0
SPU_005764,0
SPU_005767,1
SPU_005769,0
SPU_005770,0
SPU_005771,0
SPU_005775,0
SPU_005776,0
SPU_005778,0
SPU_005779,0
SPU_005780,0
SPU_005781,0
SPU_005782,0
SPU_005783,0
SPU_005785,0
SPU_005786,0
SPU_005787,0
SPU_005788,0
SPU_005790,0
SPU_005791,0
SPU_005792,0
SPU_005795,0
SPU_005796,0
SPU_005798,0
SPU_005802,0
SPU_005803,0
SPU_005804,0
SPU_005806,0
SPU_005808,0
SPU_005809,0
SPU_005811,0
SPU_005812,0
SPU_005813,0
SPU_005815,0
SPU_005818,0
SPU_005819,0
SPU_005820,0
SPU_005822,0
SPU_005823,0
SPU_005824,0
SPU_005825,0
SPU_005827,0
SPU_005830,0
SPU_005831,0
SPU_005832,0
SPU_005833,0
SPU_005834,0
SPU_005836,0
SPU_005839,0
SPU_005840,0
SPU_005841,0
SPU_005844,0
SPU_005846,0
SPU_005847,0
SPU_005848,0
SPU_005849,0
SPU_005851,0
SPU_005852,0
SPU_005853,0
SPU_005854,0
SPU_005856,0
SPU_005857,0
SPU_005858,0
SPU_005860,0
SPU_005861,0
SPU_005862,0
SPU_005863,0
SPU_005867,0
SPU_005868,0
SPU_005869,0
SPU_005870,0
SPU_005871,0
SPU_005872,0
SPU_005874,0
SPU_005875,0
SPU_005876,0
SPU_005878,0
SPU_005879,0
SPU_005881,0
SPU_005882,0
SPU_005883,0
SPU_005884,0
SPU_005885,0
SPU_005886,0
SPU_005887,0
SPU_005888,0
SPU_005889,0
SPU_005891,0
SPU_005892,1
SPU_005893,0
SPU_005894,0
SPU_005895,0
SPU_005896,0
SPU_005898,0
SPU_005899,0
SPU_005900,0
SPU_005902,0
SPU_005904,0
SPU_005907,0
SPU_005908,0
SPU_005909,0
SPU_005910,1
SPU_005911,0
SPU_005913,0
SPU_005914,0
SPU_005917,0
SPU_005918,0
SPU_005919,0
SPU_005921,0
SPU_005922,0
SPU_005924,0
SPU_005925,0
SPU_005928,0
SPU_005929,0
SPU_005931,0
SPU_005935,0
SPU_005937,0
SPU_005938,0
SPU_005940,0
SPU_005941,0
SPU_005942,0
SPU_005944,0
SPU_005946,0
SPU_005949,0
SPU_005950,0
SPU_005951,0
SPU_005952,0
SPU_005953,0
SPU_005954,0
SPU_005958,0
SPU_005959,0
SPU_005960,0
SPU_005962,0
SPU_005963,1
SPU_005964,0
SPU_005967,0
SPU_005968,0
SPU_005970,1
SPU_005972,0
SPU_005973,0
SPU_005975,1
SPU_005977,0
SPU_005978,0
SPU_005981,0
SPU_005983,0
SPU_005985,0
SPU_005986,0
SPU_005987,0
SPU_005988,0
SPU_005989,0
SPU_005990,0
SPU_005991,0
SPU_005992,0
SPU_005993,1
SPU_005994,0
SPU_005995,0
SPU_005997,0
SPU_005998,0
SPU_005999,0
SPU_006000,0
SPU_006001,0
SPU_006002,0
SPU_006004,0
SPU_006005,0
SPU_006006,0
SPU_006007,0
SPU_006009,0
SPU_006011,0
SPU_006012,0
SPU_006013,0
SPU_006014,1
SPU_006015,0
SPU_006016,0
SPU_006017,0
SPU_006019,0
SPU_006020,0
SPU_006021,0
SPU_006022,1
SPU_006023,0
SPU_006024,1
SPU_006026,0
SPU_006027,0
SPU_006029,0
SPU_006030,0
SPU_006031,0
SPU_006032,0
SPU_006033,0
SPU_006034,0
SPU_006035,0
SPU_006037,0
SPU_006039,0
SPU_006040,0
SPU_006042,0
SPU_006044,0
SPU_006045,0
SPU_006047,0
SPU_006049,1
SPU_006050,0
SPU_006051,0
SPU_006052,0
SPU_006053,0
SPU_006054,0
SPU_006055,0
SPU_006056,0
SPU_006057,0
SPU_006058,0
SPU_006060,0
SPU_006063,0
SPU_006064,0
SPU_006067,0
SPU_006068,0
SPU_006070,0
SPU_006072,0
SPU_006074,0
SPU_006075,0
SPU_006076,0
SPU_006077,0
SPU_006078,0
SPU_006079,0
SPU_006080,0
SPU_006081,0
SPU_006082,0
SPU_006083,0
SPU_006084,1
SPU_006087,0
SPU_006088,0
SPU_006090,0
SPU_006091,0
SPU_006092,0
SPU_006093,0
SPU_006095,0
SPU_006096,0
SPU_006100,0
SPU_006102,0
SPU_006104,0
SPU_006105,0
SPU_006108,0
SPU_006110,0
SPU_006113,0
SPU_006115,0
SPU_006119,0
SPU_006120,0
SPU_006121,0
SPU_006122,0
SPU_006123,0
SPU_006124,0
SPU_006125,0
SPU_006127,0
SPU_006130,0
SPU_006131,0
SPU_006132,0
SPU_006133,0
SPU_006134,0
SPU_006136,0
SPU_006137,0
SPU_006139,0
SPU_006140,0
SPU_006142,0
SPU_006143,0
SPU_006145,0
SPU_006146,0
SPU_006147,1
SPU_006149,0
SPU_006150,0
SPU_006153,0
SPU_006156,0
SPU_006159,0
SPU_006161,0
SPU_006162,0
SPU_006163,0
SPU_006164,1
SPU_006166,0
SPU_006168,0
SPU_006169,0
SPU_006170,0
SPU_006171,0
SPU_006172,0
SPU_006175,0
SPU_006176,0
SPU_006178,0
SPU_006179,0
SPU_006180,0
SPU_006181,0
SPU_006182,0
SPU_006183,0
SPU_006186,0
SPU_006187,0
SPU_006189,0
SPU_006193,0
SPU_006194,0
SPU_006195,0
SPU_006203,0
SPU_006205,0
SPU_006207,0
SPU_006208,0
SPU_006210,0
SPU_006211,0
SPU_006212,0
SPU_006213,0
SPU_006214,0
SPU_006215,0
SPU_006216,0
SPU_006219,0
SPU_006221,0
SPU_006225,1
SPU_006227,0
SPU_006229,0
SPU_006230,0
SPU_006231,0
SPU_006232,0
SPU_006233,0
SPU_006237,0
SPU_006238,0
SPU_006239,0
SPU_006240,0
SPU_006241,1
SPU_006243,0
SPU_006246,0
SPU_006247,0
SPU_006248,0
SPU_006249,0
SPU_006250,0
SPU_006251,0
SPU_006254,0
SPU_006255,0
SPU_006256,0
SPU_006257,0
SPU_006258,0
SPU_006259,0
SPU_006261,0
SPU_006262,0
SPU_006264,0
SPU_006266,0
SPU_006268,0
SPU_006269,0
SPU_006271,0
SPU_006272,0
SPU_006273,0
SPU_006274,0
SPU_006276,0
SPU_006277,0
SPU_006278,0
SPU_006279,0
SPU_006280,0
SPU_006281,0
SPU_006282,1
SPU_006283,0
SPU_006284,0
SPU_006285,0
SPU_006288,0
SPU_006291,0
SPU_006292,0
SPU_006294,1
SPU_006295,0
SPU_006296,1
SPU_006297,0
SPU_006298,0
SPU_006301,0
SPU_006302,0
SPU_006304,0
SPU_006305,0
SPU_006306,0
SPU_006307,0
SPU_006308,0
SPU_006309,0
SPU_006310,0
SPU_006312,0
SPU_006316,0
SPU_006317,0
SPU_006318,0
SPU_006319,0
SPU_006321,0
SPU_006323,0
SPU_006325,0
SPU_006327,0
SPU_006330,0
SPU_006331,0
SPU_006332,0
SPU_006333,0
SPU_006335,0
SPU_006336,0
SPU_006337,0
SPU_006339,0
SPU_006344,0
SPU_006345,0
SPU_006346,0
SPU_006347,0
SPU_006348,0
SPU_006349,0
SPU_006351,0
SPU_006353,1
SPU_006354,0
SPU_006356,0
SPU_006357,0
SPU_006360,0
SPU_006361,0
SPU_006362,0
SPU_006365,0
SPU_006369,0
SPU_006370,0
SPU_006371,0
SPU_006372,0
SPU_006373,0
SPU_006374,0
SPU_006375,0
SPU_006376,0
SPU_006378,0
SPU_006379,0
SPU_006382,0
SPU_006383,0
SPU_006384,0
SPU_006386,0
SPU_006388,0
SPU_006389,0
SPU_006390,0
SPU_006391,0
SPU_006392,1
SPU_006393,0
SPU_006394,0
SPU_006397,0
SPU_006398,1
SPU_006400,0
SPU_006401,0
SPU_006405,0
SPU_006406,0
SPU_006407,0
SPU_006408,0
SPU_006409,0
SPU_006410,0
SPU_006411,0
SPU_006412,0
SPU_006414,0
SPU_006415,0
SPU_006416,0
SPU_006418,0
SPU_006419,0
SPU_006422,0
SPU_006424,0
SPU_006425,0
SPU_006426,0
SPU_006427,0
SPU_006431,0
SPU_006432,0
SPU_006433,0
SPU_006436,0
SPU_006437,0
SPU_006438,0
SPU_006440,0
SPU_006441,0
SPU_006442,0
SPU_006443,0
SPU_006444,0
SPU_006446,0
SPU_006447,0
SPU_006448,0
SPU_006449,0
SPU_006450,0
SPU_006451,0
SPU_006452,1
SPU_006456,0
SPU_006457,0
SPU_006458,0
SPU_006459,0
SPU_006460,0
SPU_006463,0
SPU_006465,0
SPU_006466,0
SPU_006468,0
SPU_006470,0
SPU_006471,0
SPU_006474,0
SPU_006475,0
SPU_006478,0
SPU_006481,0
SPU_006483,0
SPU_006484,0
SPU_006485,0
SPU_006486,0
SPU_006487,0
SPU_006491,0
SPU_006498,0
SPU_006501,0
SPU_006502,0
SPU_006505,0
SPU_006507,0
SPU_006508,0
SPU_006512,0
SPU_006513,0
SPU_006516,0
SPU_006518,0
SPU_006519,0
SPU_006521,0
SPU_006522,0
SPU_006524,0
SPU_006528,0
SPU_006529,0
SPU_006531,0
SPU_006532,0
SPU_006533,0
SPU_006534,0
SPU_006536,0
SPU_006537,0
SPU_006538,0
SPU_006539,0
SPU_006540,0
SPU_006543,0
SPU_006544,0
SPU_006545,0
SPU_006547,0
SPU_006549,0
SPU_006555,0
SPU_006556,0
SPU_006557,0
SPU_006558,0
SPU_006559,0
SPU_006561,0
SPU_006565,0
SPU_006566,0
SPU_006567,0
SPU_006569,0
SPU_006572,0
SPU_006574,0
SPU_006575,0
SPU_006576,0
SPU_006578,0
SPU_006579,0
SPU_006582,0
SPU_006583,0
SPU_006584,0
SPU_006585,0
SPU_006586,0
SPU_006587,0
SPU_006590,0
SPU_006592,0
SPU_006594,0
SPU_006596,0
SPU_006597,0
SPU_006598,0
SPU_006599,0
SPU_006600,0
SPU_006601,0
SPU_006602,0
SPU_006603,0
SPU_006604,0
SPU_006605,0
SPU_006607,0
SPU_006608,0
SPU_006610,0
SPU_006611,0
SPU_006613,0
SPU_006615,1
SPU_006616,0
SPU_006618,0
SPU_006619,1
SPU_006620,0
SPU_006622,0
SPU_006626,0
SPU_006628,0
SPU_006630,0
SPU_006632,0
SPU_006636,0
SPU_006637,0
SPU_006638,0
SPU_006641,0
SPU_006642,0
SPU_006643,0
SPU_006645,0
SPU_006646,0
SPU_006648,0
SPU_006649,0
SPU_006650,0
SPU_006652,0
SPU_006653,0
SPU_006655,0
SPU_006657,0
SPU_006659,0
SPU_006660,0
SPU_006663,0
SPU_006664,0
SPU_006666,0
SPU_006667,0
SPU_006668,0
SPU_006670,0
SPU_006672,0
SPU_006673,0
SPU_006674,0
SPU_006679,0
SPU_006680,0
SPU_006681,0
SPU_006682,0
SPU_006686,0
SPU_006687,0
SPU_006688,0
SPU_006689,0
SPU_006690,0
SPU_006693,0
SPU_006694,0
SPU_006697,0
SPU_006698,0
SPU_006699,0
SPU_006705,0
SPU_006712,0
SPU_006713,0
SPU_006718,0
SPU_006720,0
SPU_006721,0
SPU_006723,0
SPU_006724,1
SPU_006725,0
SPU_006726,0
SPU_006728,0
SPU_006729,0
SPU_006731,0
SPU_006732,0
SPU_006733,0
SPU_006735,0
SPU_006736,0
SPU_006737,0
SPU_006742,0
SPU_006747,0
SPU_006748,0
SPU_006750,0
SPU_006752,0
SPU_006753,0
SPU_006755,0
SPU_006756,0
SPU_006759,0
SPU_006760,0
SPU_006765,0
SPU_006768,0
SPU_006769,0
SPU_006771,0
SPU_006772,0
SPU_006773,0
SPU_006774,0
SPU_006775,0
SPU_006777,0
SPU_006778,0
SPU_006779,1
SPU_006781,0
SPU_006784,0
SPU_006786,0
SPU_006787,0
SPU_006790,1
SPU_006794,0
SPU_006795,0
SPU_006796,0
SPU_006797,0
SPU_006798,0
SPU_006799,0
SPU_006800,0
SPU_006801,0
SPU_006803,0
SPU_006805,0
SPU_006806,0
SPU_006808,0
SPU_006809,0
SPU_006810,0
SPU_006811,0
SPU_006812,0
SPU_006815,0
SPU_006818,0
SPU_006819,0
SPU_006820,0
SPU_006821,0
SPU_006822,0
SPU_006826,0
SPU_006832,0
SPU_006833,0
SPU_006834,0
SPU_006836,0
SPU_006840,0
SPU_006841,0
SPU_006842,0
SPU_006843,0
SPU_006844,0
SPU_006845,0
SPU_006847,0
SPU_006848,0
SPU_006850,0
SPU_006851,0
SPU_006852,0
SPU_006853,0
SPU_006854,0
SPU_006856,0
SPU_006858,0
SPU_006859,0
SPU_006860,0
SPU_006861,0
SPU_006862,0
SPU_006863,1
SPU_006864,0
SPU_006866,1
SPU_006867,0
SPU_006868,0
SPU_006869,0
SPU_006871,0
SPU_006872,0
SPU_006873,0
SPU_006876,1
SPU_006877,0
SPU_006880,0
SPU_006882,0
SPU_006884,0
SPU_006885,0
SPU_006886,0
SPU_006887,0
SPU_006888,0
SPU_006890,0
SPU_006894,0
SPU_006897,0
SPU_006898,0
SPU_006899,0
SPU_006900,0
SPU_006901,0
SPU_006903,0
SPU_006904,0
SPU_006905,0
SPU_006907,0
SPU_006908,0
SPU_006909,0
SPU_006911,0
SPU_006913,0
SPU_006917,0
SPU_006918,0
SPU_006919,0
SPU_006920,0
SPU_006922,0
SPU_006924,0
SPU_006925,0
SPU_006927,0
SPU_006928,0
SPU_006930,0
SPU_006931,0
SPU_006932,0
SPU_006933,0
SPU_006934,0
SPU_006936,0
SPU_006937,0
SPU_006938,0
SPU_006940,0
SPU_006942,0
SPU_006944,0
SPU_006947,1
SPU_006949,0
SPU_006950,0
SPU_006951,0
SPU_006952,0
SPU_006955,0
SPU_006957,0
SPU_006961,0
SPU_006962,0
SPU_006963,0
SPU_006964,0
SPU_006966,0
SPU_006967,0
SPU_006968,0
SPU_006970,0
SPU_006971,0
SPU_006973,0
SPU_006975,0
SPU_006977,0
SPU_006978,0
SPU_006985,0
SPU_006988,0
SPU_006989,0
SPU_006990,0
SPU_006991,0
SPU_006992,0
SPU_006996,0
SPU_006999,0
SPU_007000,0
SPU_007003,0
SPU_007006,0
SPU_007007,0
SPU_007008,0
SPU_007009,0
SPU_007010,0
SPU_007011,0
SPU_007013,0
SPU_007014,0
SPU_007015,0
SPU_007016,0
SPU_007018,0
SPU_007019,0
SPU_007020,0
SPU_007022,0
SPU_007023,0
SPU_007024,0
SPU_007025,0
SPU_007028,0
SPU_007033,0
SPU_007039,1
SPU_007040,0
SPU_007041,0
SPU_007042,0
SPU_007043,0
SPU_007044,0
SPU_007045,0
SPU_007046,0
SPU_007047,0
SPU_007050,0
SPU_007052,0
SPU_007053,0
SPU_007054,0
SPU_007055,0
SPU_007056,0
SPU_007057,0
SPU_007061,0
SPU_007062,0
SPU_007063,0
SPU_007064,0
SPU_007065,0
SPU_007068,0
SPU_007069,0
SPU_007070,0
SPU_007071,0
SPU_007072,0
SPU_007074,0
SPU_007076,1
SPU_007078,0
SPU_007081,0
SPU_007083,0
SPU_007086,0
SPU_007087,0
SPU_007088,0
SPU_007089,0
SPU_007090,0
SPU_007091,0
SPU_007092,0
SPU_007094,0
SPU_007097,0
SPU_007099,0
SPU_007108,0
SPU_007110,0
SPU_007111,0
SPU_007113,1
SPU_007114,0
SPU_007115,0
SPU_007118,1
SPU_007120,0
SPU_007121,0
SPU_007122,0
SPU_007123,0
SPU_007124,0
SPU_007126,0
SPU_007127,0
SPU_007128,0
SPU_007129,0
SPU_007130,0
SPU_007133,0
SPU_007136,1
SPU_007137,0
SPU_007138,0
SPU_007139,0
SPU_007140,0
SPU_007141,0
SPU_007142,0
SPU_007144,0
SPU_007145,0
SPU_007151,0
SPU_007154,0
SPU_007156,0
SPU_007158,0
SPU_007159,0
SPU_007161,1
SPU_007162,0
SPU_007163,0
SPU_007165,0
SPU_007167,0
SPU_007169,0
SPU_007171,0
SPU_007174,0
SPU_007175,0
SPU_007176,0
SPU_007177,0
SPU_007179,0
SPU_007180,0
SPU_007182,0
SPU_007185,0
SPU_007186,0
SPU_007187,1
SPU_007188,0
SPU_007190,0
SPU_007191,0
SPU_007194,0
SPU_007195,0
SPU_007196,0
SPU_007197,0
SPU_007198,0
SPU_007199,0
SPU_007201,0
SPU_007204,0
SPU_007207,0
SPU_007208,0
SPU_007209,0
SPU_007210,0
SPU_007212,0
SPU_007213,0
SPU_007214,0
SPU_007216,0
SPU_007217,0
SPU_007218,0
SPU_007219,0
SPU_007221,0
SPU_007222,0
SPU_007223,0
SPU_007225,0
SPU_007228,0
SPU_007232,0
SPU_007233,0
SPU_007234,0
SPU_007236,0
SPU_007237,0
SPU_007238,0
SPU_007240,0
SPU_007242,0
SPU_007243,0
SPU_007244,0
SPU_007245,0
SPU_007246,0
SPU_007247,0
SPU_007249,0
SPU_007250,0
SPU_007251,0
SPU_007252,0
SPU_007253,0
SPU_007254,0
SPU_007255,0
SPU_007256,0
SPU_007260,0
SPU_007261,0
SPU_007264,0
SPU_007265,0
SPU_007266,0
SPU_007267,0
SPU_007270,0
SPU_007271,0
SPU_007272,0
SPU_007273,0
SPU_007274,0
SPU_007278,0
SPU_007280,0
SPU_007282,0
SPU_007283,0
SPU_007284,0
SPU_007285,0
SPU_007286,0
SPU_007288,0
SPU_007289,0
SPU_007290,0
SPU_007293,0
SPU_007294,0
SPU_007295,0
SPU_007296,0
SPU_007299,0
SPU_007300,0
SPU_007302,0
SPU_007303,0
SPU_007304,0
SPU_007305,0
SPU_007306,0
SPU_007308,0
SPU_007309,0
SPU_007312,0
SPU_007315,0
SPU_007316,0
SPU_007317,0
SPU_007321,0
SPU_007323,0
SPU_007324,0
SPU_007325,0
SPU_007327,0
SPU_007329,0
SPU_007332,0
SPU_007334,0
SPU_007335,0
SPU_007337,0
SPU_007338,1
SPU_007340,0
SPU_007341,1
SPU_007342,0
SPU_007343,0
SPU_007344,0
SPU_007345,0
SPU_007346,0
SPU_007348,0
SPU_007350,0
SPU_007351,0
SPU_007354,0
SPU_007355,0
SPU_007356,0
SPU_007357,0
SPU_007359,0
SPU_007360,0
SPU_007361,0
SPU_007362,0
SPU_007363,0
SPU_007364,0
SPU_007365,0
SPU_007367,0
SPU_007369,0
SPU_007370,0
SPU_007372,0
SPU_007374,0
SPU_007375,0
SPU_007376,0
SPU_007377,0
SPU_007379,0
SPU_007381,0
SPU_007382,0
SPU_007383,0
SPU_007385,0
SPU_007386,0
SPU_007387,0
SPU_007388,0
SPU_007389,0
SPU_007392,0
SPU_007395,0
SPU_007396,0
SPU_007397,0
SPU_007399,0
SPU_007400,0
SPU_007403,0
SPU_007404,0
SPU_007405,0
SPU_007406,0
SPU_007407,0
SPU_007408,0
SPU_007409,0
SPU_007410,0
SPU_007411,0
SPU_007412,0
SPU_007413,0
SPU_007414,0
SPU_007415,0
SPU_007417,0
SPU_007418,0
SPU_007422,0
SPU_007424,0
SPU_007425,0
SPU_007427,0
SPU_007428,0
SPU_007431,0
SPU_007432,0
SPU_007435,0
SPU_007439,0
SPU_007440,0
SPU_007442,0
SPU_007443,0
SPU_007444,0
SPU_007446,0
SPU_007447,0
SPU_007448,0
SPU_007451,0
SPU_007453,0
SPU_007455,0
SPU_007456,0
SPU_007458,0
SPU_007459,0
SPU_007461,0
SPU_007462,0
SPU_007463,0
SPU_007464,0
SPU_007465,0
SPU_007467,0
SPU_007470,1
SPU_007471,0
SPU_007472,0
SPU_007476,0
SPU_007477,0
SPU_007478,1
SPU_007479,0
SPU_007480,0
SPU_007481,0
SPU_007482,0
SPU_007483,0
SPU_007484,0
SPU_007485,0
SPU_007486,0
SPU_007490,0
SPU_007491,0
SPU_007492,0
SPU_007493,0
SPU_007495,0
SPU_007496,0
SPU_007497,0
SPU_007499,0
SPU_007501,0
SPU_007502,0
SPU_007505,0
SPU_007507,0
SPU_007509,0
SPU_007510,0
SPU_007511,0
SPU_007512,0
SPU_007513,0
SPU_007516,0
SPU_007521,0
SPU_007522,0
SPU_007523,0
SPU_007526,1
SPU_007528,0
SPU_007530,0
SPU_007531,0
SPU_007532,0
SPU_007533,0
SPU_007534,0
SPU_007535,0
SPU_007536,0
SPU_007537,0
SPU_007538,0
SPU_007541,0
SPU_007543,0
SPU_007545,0
SPU_007546,0
SPU_007550,0
SPU_007551,0
SPU_007553,0
SPU_007555,0
SPU_007557,0
SPU_007558,0
SPU_007559,0
SPU_007560,0
SPU_007562,0
SPU_007564,0
SPU_007565,0
SPU_007566,0
SPU_007567,0
SPU_007568,0
SPU_007569,0
