geneid,logFC
SPU_0227065,0.197203065
SPU_0227069,-0.315079104
SPU_0227061,0.303704944
SPU_0227063,0.92628727
SPU_022706,-0.388244578
SPU_015529,-0.012937495
SPU_0302252,0.226251734
SPU_0046227,0.959776726
SPU_0302259,0.542335038
SPU_0046226,0.033487437
SPU_004621,1.623006562
SPU_019094,-3.494314729
SPU_021325,-0.117741255
SPU_025196,-0.706605608
SPU_011027,0.172381684
SPU_005756,-3.364511938
SPU_005324,-0.044739545
SPU_005325,2.023624063
SPU_022514,-0.12407032
SPU_008776,3.102209687
SPU_025805,0.156671185
SPU_0013884,0.222581387
SPU_019876,-0.230458004
SPU_018953,0.268022447
SPU_016152,-0.57216223
SPU_018954,0.131800807
SPU_013894,2.167427691
SPU_013893,2.814700714
SPU_006858,-3.48979586
SPU_010221,0.51370651
SPU_007005,-0.263140704
SPU_002470,-0.887056072
SPU_022598,-1.226450081
SPU_0123520,0.279798476
SPU_001381,1.243294357
SPU_014476,-0.705208992
SPU_000856,-0.113560383
SPU_017022,-0.31470263
SPU_025118,1.44254376
SPU_002328,0.006019728
SPU_009986,1.330850599
SPU_006037,-0.569286122
SPU_0035406,2.889600646
SPU_0035402,0.278169858
SPU_0035401,0.585388851
SPU_003540,-0.220340257
SPU_003860,0.262928635
SPU_002908,5.105794879
SPU_004433,0.188192986
SPU_027120,-0.523901578
SPU_027118,-1.881632952
SPU_0023559,0.557659397
SPU_006942,-0.155558288
SPU_002355,1.874764782
SPU_0023552,-0.413191577
SPU_0023555,1.034533926
SPU_0069423,-0.294652657
SPU_0178317,0.915501095
SPU_003967,0.536596796
SPU_000426,0.420965765
SPU_0302263,-0.274227789
SPU_002732,-0.150632499
SPU_002736,-0.08220916
SPU_003554,-0.696645124
SPU_024839,0.134422599
SPU_000494,-0.281502987
SPU_026014,1.267288667
SPU_026171,0.601381932
SPU_010282,-0.431386322
SPU_026015,0.489898231
SPU_007325,-2.363491103
SPU_012152,1.056649008
SPU_020289,0.808245466
SPU_010491,-0.746626561
SPU_017989,-0.00836955
SPU_017066,1.514920353
SPU_015562,-0.674309963
SPU_0205423,-0.532267665
SPU_009248,0.308277889
SPU_014514,-3.529022966
SPU_002850,0.028096725
SPU_014616,0.417767208
SPU_019465,0.130068323
SPU_027385,-0.328151619
SPU_021090,-0.838881603
SPU_028897,0.584850556
SPU_028896,0.093465368
SPU_004229,0.231093211
SPU_0042290,1.039650476
SPU_0042291,0.022793274
SPU_0042293,-0.088828839
SPU_0042294,0.272173011
SPU_027189,-0.857781382
SPU_013247,0.304704136
SPU_017737,0.011590314
SPU_006573,-0.352863829
SPU_011634,0.070863776
SPU_025094,0.559675207
SPU_008646,0.114796135
SPU_003979,0.742875636
SPU_006378,1.702882564
SPU_024252,-0.88098976
SPU_016960,-0.31425781
SPU_024323,-1.021131694
SPU_024325,0.844970648
SPU_028634,0.222550719
SPU_0093182,-0.032394775
SPU_023842,0.643964114
SPU_012458,-0.386065536
SPU_026679,0.941582307
SPU_019745,-0.230752834
SPU_014198,0.929055729
SPU_019696,0.108968998
SPU_0054150,-1.811534225
SPU_004174,0.110243064
SPU_019184,-0.091534732
SPU_024338,-0.441598689
SPU_0243380,0.116582605
SPU_017255,-0.188228476
SPU_007518,0.34421756
SPU_012752,-0.341009858
SPU_011542,0.228502747
SPU_027923,0.74336987
SPU_0115422,0.017290476
SPU_0115420,-0.820014752
SPU_012727,0.975219221
SPU_010015,-0.914874125
SPU_004912,-0.602379652
SPU_004916,1.667607721
SPU_0049122,-0.768303693
SPU_026371,0.101456582
SPU_025360,0.650386014
SPU_010509,0.092792253
SPU_009778,-0.052335423
SPU_010446,0.340506913
SPU_006229,1.364477137
SPU_0046112,-0.359210177
SPU_012813,-0.17917927
SPU_013549,-0.631098685
SPU_007584,-0.595946936
SPU_028039,-0.864178631
SPU_0213503,2.029979005
SPU_0213506,-0.151616363
SPU_027495,0.12276492
SPU_003677,0.157643914
SPU_003675,0.448977562
SPU_003678,0.110354789
SPU_0185565,-0.003680506
SPU_0185564,0.012563473
SPU_0185562,-0.067116955
SPU_018556,-0.468489282
SPU_018555,2.854497738
SPU_027836,0.44982947
SPU_018810,0.228789327
SPU_008887,-0.731760321
SPU_027649,0.06493099
SPU_027650,-0.859130497
SPU_001120,-0.739638875
SPU_004515,0.276613464
SPU_0153805,-2.181533056
SPU_0209803,-0.0994387
SPU_020981,-1.872164627
SPU_005896,0.444174822
SPU_020982,-1.346784361
SPU_020925,-0.446250022
SPU_011414,-0.482156352
SPU_001782,0.778088118
SPU_005757,1.080676909
SPU_017489,0.179256291
SPU_016313,-0.317454355
SPU_015472,0.330078073
SPU_018383,0.018178183
SPU_026179,0.409368467
SPU_027912,1.495548043
SPU_024901,-0.833262733
SPU_023236,1.35352208
SPU_001266,0.537301143
SPU_000487,-0.173129335
SPU_000485,0.676558365
SPU_008485,-0.651371815
SPU_016440,0.342619296
SPU_007327,1.315008514
SPU_012523,1.552524131
SPU_021433,0.081888618
SPU_004530,-0.15298415
SPU_025519,0.10237311
SPU_0223158,0.154684885
SPU_003985,-0.393336856
SPU_020607,0.384463153
SPU_001049,-0.356804724
SPU_010986,0.575191642
SPU_020255,-1.185840601
SPU_010984,-0.273966312
SPU_0109840,-0.405770042
SPU_013636,-0.136063493
SPU_018051,-0.074403404
SPU_004224,-0.411889434
SPU_020880,-2.404532289
SPU_005045,-0.227555786
SPU_0050450,0.0791458
SPU_000573,-0.548653382
SPU_021978,-0.664768401
SPU_028545,0.347645667
SPU_000912,-0.252764819
SPU_019169,-0.182498231
SPU_002596,-1.556571353
SPU_015724,0.594056608
SPU_004711,-1.023914256
SPU_014800,-0.284974596
SPU_004414,2.099158745
SPU_0164471,-0.198214919
SPU_016447,-0.408132742
SPU_0009572,1.78533196
SPU_018922,-0.440794938
SPU_0009573,-2.16609098
SPU_021293,-0.742929537
SPU_016484,0.757048479
SPU_0282493,-0.661501477
SPU_028249,-0.37555439
SPU_028248,0.354094447
SPU_010199,2.180332868
SPU_014641,-1.31325186
SPU_009488,0.232419442
SPU_021619,0.491425667
SPU_005258,-0.000487986
SPU_016613,0.193870821
SPU_021344,-0.72929257
SPU_012260,0.990645031
SPU_015542,1.336760779
SPU_027615,-1.942154447
SPU_017561,-0.46160184
SPU_015931,-0.81686325
SPU_003255,-0.149713652
SPU_028451,0.878413728
SPU_011934,-0.247744086
SPU_027625,-0.677659876
SPU_0276253,-0.365085841
SPU_028708,-0.13393927
SPU_013516,0.116285631
SPU_011829,0.600108095
SPU_001519,0.071947204
SPU_011784,0.126905095
SPU_019106,0.31334065
SPU_025132,0.719308138
SPU_002827,1.148998913
SPU_013828,-0.203451129
SPU_001766,-1.822004886
SPU_002895,-0.081738892
SPU_0212261,-0.067407935
SPU_0179354,-1.146485888
SPU_017836,-0.22429862
SPU_021423,-0.000604413
SPU_016468,-0.286923552
SPU_014932,-0.438204035
SPU_023076,1.777719203
SPU_017819,-0.006700802
SPU_007088,-1.166021948
SPU_015989,-0.385447106
SPU_011272,1.260700217
SPU_023666,0.05428796
SPU_001892,-0.540302416
SPU_020701,0.300383492
SPU_0018921,-1.253369119
SPU_022569,-0.050310275
SPU_022568,0.576472161
SPU_0136170,-0.588124455
SPU_0136171,-0.81800731
SPU_0136172,0.027635119
SPU_0136173,1.622560325
SPU_0136177,-0.1682577
SPU_025575,0.372419868
SPU_0255732,0.492824347
SPU_009657,-0.166031871
SPU_008627,-0.982239827
SPU_009313,0.930792895
SPU_009312,0.001981858
SPU_025573,-1.772133899
SPU_020169,-0.294290145
SPU_005378,1.157865203
SPU_002758,-0.366709994
SPU_007134,0.464548
SPU_009292,0.200799015
SPU_025666,0.13668445
SPU_014054,-0.974141481
SPU_017841,0.537006653
SPU_017840,-0.231656475
SPU_017727,-0.568340655
SPU_017726,-0.432051256
SPU_004429,1.714213674
SPU_018994,0.333850109
SPU_0232961,-1.030863079
SPU_023296,2.414575562
SPU_026613,0.559041975
SPU_026616,0.897498717
SPU_0205263,-1.357609715
SPU_0093406,-0.669262592
SPU_009340,-0.186733995
SPU_0034600,0.088833521
SPU_009818,1.509405237
SPU_000057,0.083678578
SPU_022832,-0.139891552
SPU_022602,0.853684426
SPU_023937,-0.165334683
SPU_012977,0.331660935
SPU_0129779,-0.430059043
SPU_0129778,-0.716992815
SPU_0180597,0.652322856
SPU_0129772,0.3935902
SPU_018059,-0.436536852
SPU_006345,-1.524838484
SPU_006347,1.61237791
SPU_003881,1.612498015
SPU_011621,0.114904125
SPU_011620,0.054772624
SPU_017494,-0.477428739
SPU_023239,-0.145454861
SPU_014375,-1.404229624
SPU_007842,0.727543535
SPU_003922,-0.372757277
SPU_003924,0.097957375
SPU_026249,0.425328592
SPU_007094,0.62403124
SPU_007092,-1.129854958
SPU_002041,-0.773134183
SPU_026951,0.270363657
SPU_019979,-1.880975938
SPU_0081886,-0.722749835
SPU_008450,1.043840644
SPU_012933,0.451737456
SPU_028561,-3.743600817
SPU_012930,-0.23798968
SPU_004962,-0.799819509
SPU_001436,0.091809785
SPU_001434,-1.068787789
SPU_018056,0.59047478
SPU_0254993,-2.751429644
SPU_0048096,1.04055588
SPU_003819,-0.259305003
SPU_019908,-0.574099636
SPU_003820,-1.777459499
SPU_003139,-0.526741851
SPU_011133,-0.611213289
SPU_015876,0.558185928
SPU_020642,0.927609211
SPU_009218,2.007514927
SPU_0092180,-0.277609232
SPU_028357,-0.326413728
SPU_002324,0.476277575
SPU_002323,-0.60868008
SPU_0060047,2.857198651
SPU_0060046,0.151714764
SPU_006002,-0.463780037
SPU_009405,-0.746667106
SPU_026687,0.000347656
SPU_016396,-0.177456009
SPU_006512,2.543132966
SPU_003620,-0.653721039
SPU_023227,0.823000791
SPU_0225393,-0.190924237
SPU_000742,0.396100828
SPU_0193693,-1.172754371
SPU_018181,-0.09142982
SPU_015918,1.253419864
SPU_022496,0.404243385
SPU_022495,-0.354425579
SPU_001942,1.697815726
SPU_023400,2.488882784
SPU_025207,-0.286974603
SPU_021299,0.503115641
SPU_014013,-0.215503359
SPU_028318,-0.26488215
SPU_011777,2.90372364
SPU_0149530,0.182989595
SPU_027772,-0.275967828
SPU_022862,-0.606260487
SPU_020822,-1.419616004
SPU_025277,-0.764755651
SPU_026182,-0.834830496
SPU_010231,-0.058497049
SPU_017042,-0.027506023
SPU_015839,0.349460434
SPU_020672,-1.15763373
SPU_001900,0.110598046
SPU_019933,-1.056077333
SPU_0142006,-1.556456866
SPU_027457,-0.302856421
SPU_027787,2.099483541
SPU_008680,0.21384034
SPU_020620,1.42475535
SPU_018197,0.588319133
SPU_0181979,-0.804235973
SPU_0181977,0.830803056
SPU_018195,-1.21778518
SPU_007894,-0.448963509
SPU_017586,-0.343766741
SPU_006603,0.313500266
SPU_015823,-0.271939144
SPU_026463,0.667948627
SPU_021675,-0.048572365
SPU_015377,-0.176372415
SPU_017131,0.727364489
SPU_021008,-0.233798844
SPU_0005470,1.083196056
SPU_0188623,-0.302812689
SPU_018589,-0.566969716
SPU_016373,0.188501857
SPU_011036,-1.354925882
SPU_008977,0.675823756
SPU_002393,0.171972349
SPU_023282,-0.331694112
SPU_019678,-0.21237645
SPU_007996,0.415879438
SPU_022276,-0.620516113
SPU_004415,-2.170863251
SPU_004700,0.265639063
SPU_025108,1.272133785
SPU_021447,0.612470656
SPU_013838,-1.757869958
SPU_013749,2.552680356
SPU_010266,-0.160828539
SPU_024903,-0.659270173
SPU_026772,-2.746016792
SPU_020340,-0.978773593
SPU_0087867,2.09096108
SPU_0087866,0.021619756
SPU_0087861,0.699219719
SPU_0087860,0.622718425
SPU_0087865,-1.187141773
SPU_005380,0.326087062
SPU_016918,-0.187456708
SPU_028118,0.73131037
SPU_007698,-0.583991668
SPU_015545,0.16791987
SPU_014540,-0.225414262
SPU_008434,-0.125363196
SPU_006466,0.38697001
SPU_017132,1.935019842
SPU_009653,0.685206278
SPU_017523,-0.509101867
SPU_0285591,-0.379705215
SPU_0131922,2.047437932
SPU_006708,-3.659866125
SPU_017830,-0.435323565
SPU_0040751,-0.629807289
SPU_004075,1.038496992
SPU_028368,0.275283135
SPU_023024,-0.729285721
SPU_006321,0.084345197
SPU_001889,1.188215038
SPU_015864,0.050938226
SPU_017043,-0.202284372
SPU_0170437,-0.722050424
SPU_0170438,0.079830026
SPU_007074,1.222228205
SPU_028301,2.455210142
SPU_003213,-0.272155576
SPU_019964,-2.463005791
SPU_019966,0.679111212
SPU_006410,0.10671021
SPU_0154442,0.317924619
SPU_0137001,0.336851027
SPU_025280,-0.013040195
SPU_021676,-1.570817046
SPU_000565,-0.454209645
SPU_002740,0.042005503
SPU_022830,-0.042093714
SPU_014457,0.16391101
SPU_022375,-0.695800974
SPU_007651,-0.569137977
SPU_001855,1.343554589
SPU_0018548,1.784823069
SPU_0018545,0.792840562
SPU_024495,-0.098169606
SPU_024496,-0.434114873
SPU_006128,-0.365099784
SPU_020445,0.842017926
SPU_010130,-0.409767018
SPU_013341,-0.011844994
SPU_012494,0.196071252
SPU_012492,0.662139795
SPU_022527,-0.812733648
SPU_019499,0.848228026
SPU_0194994,0.189226193
SPU_005005,-0.391796574
SPU_000712,1.981019834
SPU_014030,-0.838648572
SPU_003559,0.175127619
SPU_023233,-0.542368983
SPU_018305,0.56444531
SPU_024787,-1.468346668
SPU_022294,1.23411654
SPU_016578,-1.003546359
SPU_000808,0.119079327
SPU_000860,-0.079815925
SPU_006856,-0.561775569
SPU_0068563,0.758502811
SPU_020810,0.276853927
SPU_011224,0.072509858
SPU_008728,-0.354685012
SPU_000471,1.389321022
SPU_024412,0.202061023
SPU_019906,0.135213912
SPU_0171561,0.054573917
SPU_0171560,0.163923948
SPU_020288,-1.202090819
SPU_0215570,0.203876671
SPU_021557,1.239157945
SPU_019197,1.740554132
SPU_0186510,0.762880515
SPU_008983,-0.849975339
SPU_019360,0.231403097
SPU_006607,-0.183214615
SPU_013370,0.120043446
SPU_027881,0.326655886
SPU_027882,-0.227032447
SPU_009413,0.599559645
SPU_022261,-0.555172794
SPU_011049,0.987729206
SPU_007937,0.316951658
SPU_021793,0.169241631
SPU_026183,-0.755006713
SPU_005584,-0.220327859
SPU_021726,0.170883046
SPU_021768,3.185368692
SPU_019441,-0.131401437
SPU_0112740,0.686602001
SPU_010612,-0.209475002
SPU_006508,-0.010208891
SPU_008259,0.138437823
SPU_000023,1.373985861
SPU_000022,-0.093724426
SPU_001817,-0.2081244
SPU_002748,-1.860244089
SPU_002829,3.017262713
SPU_016775,0.062916011
SPU_017614,-0.630278147
SPU_0271451,-0.05773077
SPU_026852,0.43735776
SPU_006718,1.054689982
SPU_002982,1.357751721
SPU_016350,-0.311689261
SPU_012610,1.088352998
SPU_005125,-0.408728699
SPU_013327,-0.621688049
SPU_0181072,0.853060965
SPU_021256,0.219392067
SPU_0018932,-0.40911744
SPU_0018933,-2.04210376
SPU_010216,0.427219288
SPU_0055306,-0.819826823
SPU_0080586,-1.326846346
SPU_026115,-0.638484346
SPU_024109,1.157940547
SPU_027585,-0.513580203
SPU_022557,0.854539632
SPU_004873,0.802602824
SPU_013398,0.219599886
SPU_028850,0.808875792
SPU_012288,0.751466463
SPU_005564,-0.783812839
SPU_024295,-0.232376089
SPU_021956,0.943584425
SPU_017696,-1.065840325
SPU_015963,0.594115546
SPU_002874,0.13247148
SPU_013462,0.001987145
SPU_017890,1.411090358
SPU_019181,-1.459865846
SPU_013096,0.69562483
SPU_008670,-0.00411203
SPU_022975,0.701907246
SPU_001302,-0.193681515
SPU_009138,-0.157116295
SPU_023358,-0.8490789
SPU_014781,4.245887921
SPU_001569,1.196572244
SPU_002107,-0.097250301
SPU_026454,-0.020529972
SPU_002993,-0.078061667
SPU_022934,1.568239772
SPU_017389,-0.173379044
SPU_010533,-0.140405059
SPU_018203,0.977467803
SPU_019785,0.243603484
SPU_019414,0.790953428
SPU_022961,0.298931834
SPU_008043,-2.58267051
SPU_027949,0.053153444
SPU_013204,-0.989006297
SPU_007958,1.270903146
SPU_002229,0.387263374
SPU_017875,0.707343053
SPU_0178753,-0.227028743
SPU_005843,1.495305822
SPU_009321,3.965461675
SPU_0059261,0.444632069
SPU_016627,0.042738172
SPU_017642,-0.187435623
SPU_003253,0.539060217
SPU_004822,1.20142681
SPU_020561,-0.490314069
SPU_013889,0.125161903
SPU_005134,-0.481742063
SPU_022457,0.372033159
SPU_0051343,-0.104240076
SPU_026935,0.782343246
SPU_008150,-0.563865697
SPU_009247,0.715031671
SPU_028567,-1.453281089
SPU_025539,0.600696848
SPU_0219699,0.081098645
SPU_010091,0.196944904
SPU_017333,-0.55380494
SPU_003449,-0.512078172
SPU_023777,0.071504043
SPU_022445,-2.507455502
SPU_000828,0.18203723
SPU_0235930,-0.128797818
SPU_018029,-0.472408968
SPU_0229886,-1.344140144
SPU_014622,-2.647914049
SPU_025193,1.255887738
SPU_014549,2.250390652
SPU_012445,0.492703649
SPU_019973,-1.035099244
SPU_019782,-0.021345334
SPU_0108404,-1.32247439
SPU_015960,0.292453637
SPU_017253,0.22676021
SPU_025350,0.114159202
SPU_016453,0.442911731
SPU_022197,0.212275801
SPU_0221970,-0.290637988
SPU_009822,0.264627371
SPU_002444,-0.005592415
SPU_008153,1.692988473
SPU_020989,-0.040580403
SPU_012367,0.206943837
SPU_028289,-0.534891179
SPU_023190,-1.140452721
SPU_016219,1.409477863
SPU_0231900,-0.081667647
SPU_019706,0.551184899
SPU_024938,0.897089779
SPU_008707,-0.109929319
SPU_022253,-0.017327119
SPU_026727,0.588462232
SPU_003683,0.301513734
SPU_009289,1.43194435
SPU_018060,2.244680871
SPU_026512,-1.135558035
SPU_007883,-0.305558815
SPU_0248940,-0.15938337
SPU_012098,-0.116847854
SPU_012099,-0.146876548
SPU_004635,0.708408626
SPU_025917,1.206857722
SPU_026284,0.417329604
SPU_005253,-1.20682231
SPU_000236,0.404801172
SPU_005144,0.081187951
SPU_004086,-2.515415106
SPU_013754,0.572769681
SPU_002588,0.030555548
SPU_0129800,-0.555519642
SPU_0129806,1.664384247
SPU_007596,0.851228741
SPU_008035,-0.153816432
SPU_023101,-0.871577047
SPU_003925,0.804004817
SPU_019464,0.511111831
SPU_015157,-0.032469913
SPU_0134191,0.28544503
SPU_0134193,0.634685526
SPU_001017,0.989064553
SPU_017873,-0.981578765
SPU_009110,0.23202902
SPU_008494,-0.239788436
SPU_0228214,0.145137562
SPU_018548,-0.396023683
SPU_0115350,-0.234853653
SPU_0115351,-0.591182481
SPU_005306,-1.385255445
SPU_0053061,0.210387156
SPU_0053062,-0.531120164
SPU_017923,-0.661552418
SPU_005150,-0.328770412
SPU_024340,-0.057375532
SPU_009079,1.309231523
SPU_0253572,-0.178311704
SPU_002921,0.065519278
SPU_011398,1.295529245
SPU_017860,0.250308118
SPU_010495,1.019641828
SPU_022192,0.00806742
SPU_010909,-0.046071503
SPU_009797,-0.115974107
SPU_0199132,0.534060504
SPU_003662,0.236650358
SPU_014218,0.366131068
SPU_018503,-0.07139255
SPU_025777,1.688803721
SPU_015277,-1.961202189
SPU_017457,-0.689037467
SPU_019481,0.597990955
SPU_018261,-0.55929101
SPU_028449,-0.319115664
SPU_022851,1.376067082
SPU_007106,-0.20475328
SPU_010044,-1.427885289
SPU_025709,-0.10764001
SPU_017026,0.532999387
SPU_021084,0.352863808
SPU_021086,2.973305705
SPU_0133233,0.55103071
SPU_025525,0.482629849
SPU_0066121,-0.352753641
SPU_008463,-0.395754394
SPU_022928,-0.310656935
SPU_011566,0.823172493
SPU_009344,-0.218665699
SPU_003504,-0.182708521
SPU_021202,-0.650856122
SPU_019016,0.242639638
SPU_016696,0.034451975
SPU_006749,-0.457757729
SPU_004093,-0.775665747
SPU_009634,-1.524064413
SPU_017065,-0.745948595
SPU_016500,0.073249263
SPU_004827,-0.2920704
SPU_002103,0.774195546
SPU_000364,-0.122246006
SPU_023987,0.672400429
SPU_009997,-1.357879635
SPU_002848,0.210167118
SPU_014758,0.100674899
SPU_0147583,0.087608749
SPU_0147584,-0.140032807
SPU_021849,0.156819715
SPU_003319,1.593132693
SPU_027111,0.818557161
SPU_014972,-1.526160893
SPU_024108,0.138180073
SPU_025007,-0.015793727
SPU_008768,0.100640362
SPU_002540,-0.386867368
SPU_010002,0.67124373
SPU_000453,1.337971563
SPU_025248,-0.6733698
SPU_025250,-1.343011538
SPU_005131,0.848714519
SPU_0051322,0.958101617
SPU_005132,0.11554813
SPU_011986,-0.171742447
SPU_013232,0.966658225
SPU_010616,1.185639642
SPU_012579,1.012973189
SPU_024421,-2.807914935
SPU_020099,-0.664041929
SPU_017453,-1.183108864
SPU_012643,-0.008346642
SPU_025004,-1.865902227
SPU_016757,-1.693869051
SPU_024444,-0.213314453
SPU_019133,-0.790222485
SPU_019452,0.073981522
SPU_020442,-0.386503032
SPU_014283,0.514602577
SPU_028370,-0.583752776
SPU_016884,0.08447868
SPU_013776,-0.438348417
SPU_000452,0.018612907
SPU_021708,0.327433574
SPU_025380,0.956521505
SPU_000334,-0.482288503
SPU_024121,-0.237067112
SPU_009576,0.589937306
SPU_010027,0.470013868
SPU_006291,0.790281395
SPU_0261593,0.639292975
SPU_020287,-2.445694576
SPU_020286,-0.646723529
SPU_009357,-0.780376927
SPU_012781,0.462268802
SPU_001092,0.129615828
SPU_023962,0.457831235
SPU_008826,-0.468940271
SPU_007712,0.415547154
SPU_023626,1.156515979
SPU_000593,2.078890099
SPU_020643,-0.660047188
SPU_007400,0.56888306
SPU_002990,2.76154049
SPU_028072,0.249845936
SPU_027672,-0.274818047
SPU_025304,0.781878549
SPU_024600,-0.047241949
SPU_018748,1.221484638
SPU_006374,0.222195035
SPU_025580,-0.329613488
SPU_002205,0.051113202
SPU_0133018,0.985860203
SPU_016702,0.612901587
SPU_024149,-1.404821127
SPU_017403,0.267707619
SPU_027202,-0.313044285
SPU_023854,1.145454284
SPU_011555,0.148286413
SPU_015910,-0.271140316
