name	term	lev	seq	value
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_020959	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_021056	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_021465	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_021685	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_021878	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_021967	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_021973	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_022006	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_022159	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_022672	1
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_022741	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_022752	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_022993	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_023224	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_023293	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_023531	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_023795	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_024225	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_024313	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_024314	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_024379	1
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_024473	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_024538	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_025697	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_025758	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_025815	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_025889	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_025900	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_025902	1
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_026184	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_026238	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_026807	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_027074	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_027238	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_027274	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_027281	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_027341	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_027342	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_027343	1
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_027563	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_027605	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_027733	1
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_028354	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_028873	0
"carbohydrate derivative metabolic process"	GO:1901135	3	SPU_028917	0
"regulation of biological quality"	GO:0042592;GO:0065008	2	SPU_000082	0
"regulation of biological quality"	GO:0042592;GO:0065008	2	SPU_001356	0
"regulation of biological quality"	GO:0042592;GO:0065008	2	SPU_001513	0
"regulation of biological quality"	GO:0042592;GO:0065008	2	SPU_001559	0
